,강화,검거,검찰,결과,경우,경찰,경찰서,공개,관련,관리,관찰,관찰소,구속,국민,기소,남성,뉴스,당시,대상,대상자,도주,동안,명령,무기,문제,발생,범죄,범죄자,범행,법무부,법원,보도,보호,부착,사건,사람,사실,사진,사회,살인,살해,상태,서울,선고,성범죄,성폭력,성폭행,수사,시간,신고,신상,아동,앵커,여성,영상,오늘,오전,오후,위반,위치,이상,이유,이후,자신,장치,재범,재판,재판부,적용,전과,정보,정부,제도,조두,조사,지난해,지법,징역,차례,착용,처벌,청구,청소년,추적,추행,출소,취재,치료,판결,폭행,피고인,피해,피해자,필요,현장,혐의,형사,확인,훼손,흉기
802,0.0,0.0,0.0,0.0,0.0,0.426134057884389,0.0,0.0,0.0,0.0,0.0,0.0,0.11392628580976485,0.0,0.0,0.24426315525840495,0.12231356577725734,0.13235515841575685,0.0,0.0,0.26208110948599944,0.0,0.0,0.0,0.0,0.0,0.19988338791779695,0.0,0.2806157318929997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14346942440262175,0.0,0.0,0.0,0.12668903701235085,0.10566102834755893,0.0,0.0,0.0,0.0,0.0,0.0,0.13974555148259765,0.0,0.0,0.0,0.0,0.0,0.10659039953154428,0.14962012154392576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2369049113769347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21053569663618427,0.0,0.119476857050765,0.0,0.0,0.0,0.0,0.0,0.0,0.21507401013432048,0.0,0.0,0.0,0.0,0.2545768577732087,0.1314750052075541,0.4263242214614892
803,0.0,0.0,0.0,0.0,0.0,0.2931088827635031,0.11049062820880515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6300455738054082,0.0,0.0,0.0,0.0,0.22533490275406942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24127079888124875,0.0,0.0,0.0,0.0,0.07617557949875793,0.0,0.0,0.0,0.0,0.0,0.10824820137447864,0.0,0.10892605686526906,0.18169274080293116,0.0,0.08896427977783279,0.0,0.0,0.0,0.0,0.12015192668942488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10184432077492934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09050831786544533,0.0,0.1027250915477912,0.0,0.12431306640063412,0.0,0.0,0.0,0.0,0.09245931775394481,0.0,0.0,0.13858866652809024,0.0,0.0,0.0,0.48873280577469935
804,0.0,0.0,0.0,0.0,0.0,0.0828092692050016,0.12486347175435342,0.0,0.0,0.0,0.0,0.0,0.3320839638346722,0.0,0.0,0.23733439050938343,0.0,0.12860077411243404,0.0,0.0,0.2546469209327974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27265579053752104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12232934551914013,0.3433193982733952,0.24619075563597426,0.20532769862023387,0.0,0.1005369325459277,0.0,0.0,0.0,0.0,0.1357815314079332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1150924352279888,0.0,0.0,0.0,0.0,0.11575377309837119,0.0,0.0,0.0,0.10228182221906733,0.0,0.11608777843765418,0.0,0.0,0.0,0.0,0.0,0.0,0.10448661210414274,0.0,0.0,0.15661655951309603,0.0,0.0,0.0,0.5523081539001686
805,0.0,0.0,0.0,0.0,0.0,0.18611099491323335,0.14031318703582732,0.0,0.0,0.0,0.0,0.0,0.24878244306603994,0.0,0.0,0.13335022748322764,0.13354893253079567,0.0,0.0,0.0,0.28615511440554975,0.15817523510353482,0.0,0.0,0.0,0.0,0.0,0.0,0.10213075768963815,0.0,0.0,0.0,0.0,0.0,0.119078945985278,0.0,0.0,0.1566481065123229,0.0,0.0,0.25719952769818255,0.1383263217684708,0.23073348334263638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15092650202466906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2586663043027328,0.0,0.0,0.0,0.0,0.13007631925217708,0.0,0.0,0.0,0.0,0.0,0.1304516520295163,0.0,0.0,0.0,0.0,0.0,0.0,0.1174150401308008,0.0,0.0,0.17599517536322742,0.0,0.0,0.0,0.6206468249742938
806,0.0,0.0,0.0,0.05516107781306626,0.053923466594833616,0.0,0.0,0.04519714810632499,0.05257196554719219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05505490413591347,0.0,0.0,0.0,0.22743210598726998,0.0,0.0,0.0,0.07670317773976389,0.0,0.035894459238094346,0.0,0.04823815548245197,0.0,0.0,0.0,0.04185100032032225,0.0,0.0,0.0,0.0,0.0,0.0,0.0486156044525032,0.0,0.07468007107521449,0.0,0.049078358148063,0.0,0.0,0.0,0.0,0.05113359519763716,0.30171272559287976,0.0,0.0,0.0,0.0,0.0,0.0,0.05581049625231604,0.04256540471268066,0.0,0.05166068517123708,0.0,0.04794134684240464,0.044567222591898326,0.052020126365652,0.11010980827182694,0.09800093879086079,0.0,0.0,0.04892288911391324,0.0,0.0,0.0,0.045454901765626214,0.09429515457924348,0.05412438113023909,0.07416904655661785,0.0,0.0,0.05070493486590219,0.3597766832116609,0.061372669094040815,0.04039544538411444,0.05765552918230052,0.0,0.0,0.721280247338079,0.06436797678147657,0.0,0.2938760254629917,0.05229410279646344,0.0,0.05852079897813869,0.0,0.030927272993381313,0.050452170126907836,0.0,0.0,0.0
807,0.0,0.0,0.11515083884773747,0.0,0.0,0.08261472383316532,0.12457012765441837,0.0,0.0,0.0,0.0,0.0,0.0,0.4865078393610431,0.0,0.1183884081835434,0.11856481863835551,0.12829864989785847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09067174505552475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1272344566208597,0.13907227850280673,0.0,0.36612586466873015,0.1141709438537585,0.0,0.0,0.0,0.2006014784831291,0.0,0.47875694395086726,0.0,0.0,0.0,0.0,0.0,0.0,0.09885587512917046,0.0,0.0,0.2900689300123852,0.13596237064779912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13049826002863668,0.0,0.0,0.0,0.0,0.0,0.11909785517685904,0.0,0.0,0.1276573915046406,0.0,0.0,0.0,0.0,0.0,0.0,0.11581505123889226,0.0,0.0,0.0,0.0,0.0,0.0,0.20848227948678597,0.0,0.0,0.07812430864378064,0.0,0.0,0.0,0.0
808,0.0,0.0,0.37976548435046453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18210570091652517,0.0,0.17777208929647284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8037363910308112,0.0,0.0,0.0,0.0,0.0,0.2098085238813627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2544365171504241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19042854470057166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
809,0.32761437646582026,0.0,0.0,0.0,0.0,0.0851825708329115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24413635967011238,0.0,0.0,0.0,0.0,0.0,0.1447928766863116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1256401770996686,0.0,0.0,0.0,0.45239959178120764,0.0,0.2768138251646241,0.2130701381457624,0.0,0.0,0.0,0.11086503894962838,0.0,0.13455443246302431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15909419771028724,0.0,0.0,0.23678193541039705,0.0,0.0,0.0,0.1316252635080936,0.11907125942289107,0.0,0.0,0.0,0.0,0.0,0.0,0.13620421989406412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46747446745692284,0.0,0.0,0.25444470840171274,0.13140675729430076,0.0
810,0.5439772220796291,0.0,0.0,0.0,0.0,0.1414387816284453,0.0,0.0,0.0,0.0,0.0,0.0,0.18906720505262722,0.2776384678953537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20861537047779943,0.24426829303004535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21024772262593133,0.0,0.0,0.0,0.0,0.0,0.2367329772949756,0.20861537047779943,0.0,0.0,0.0,0.18779324938505437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39315728709061687,0.0,0.0,0.0,0.21855312325129905,0.19770821301898742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21819031132445876,0.0
811,0.17475560373687157,0.0,0.0,0.0,0.07491759209340759,0.04543796812078341,0.0,0.0,0.0,0.229028457270478,0.0738288222592753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24824111092339077,0.0,0.0,0.052663113177678515,0.0,0.0,0.0781578659445883,0.05328308568654166,0.0,0.0,0.41711642849611136,0.13403761605041004,0.0,0.05577686138845223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05516524876791572,0.0,0.0,0.07605174020605342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05682778794941872,0.0,0.0,0.2326179077568205,0.11827494888323616,0.3231323661236545,0.0,0.0,0.0,0.06191866387158117,0.2890928832148062,0.0,0.0,0.0,0.0,0.0,0.08486380503755177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5716334260836419,0.07044598330349948,0.0,0.0,0.056122680733003194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057332462844025996,0.08130481261092642,0.08311985946535541,0.0,0.0,0.06786277072769517,0.0,0.0
